YEAR,LOC$,MONTH$,ORGLOC$,ID1,ID2,ID3,SizeClass,SL,NLSL,WETWT,NLWETWT,DRYWT,NLDRYWT,VAR00014,PERWATER,ASHPERDRYWT,PERAFDW,TAGPERTOTLIP,TAGPERDRYWT,NOTTAGPDRYWT,LIPPERDRYWT,PERLEANAFDW,VAR00023,TAG,FFA,NOTTAG,TOTLIP,NLTAG,NLFFA,NLNOTTAG,NLTOTLIP,VAR00032,GTAG,GFFA,GNOTTAG,GTOTLIP,GPRO,NLGTAG,NLGRAMFFA,NLGNOTTAG,NLGTOTLIP,NLGPRO,VAR00042,TAGKJ,NOTTAGKJ,TOTLIPKJ,PROKJ,TOTALKJ,NLTAGKJ,NLNOTTAGKJ,NLTOTLIPKJ,NLPROKJ,NLTOTALKJ,DIFFTOTPROKJ,VAR00053,TAGPERTOTKJ,NOTTAGPERTKJ,TOTLIPPERKJ,PROPERTOTKJ,VAR00058,TOTALENERGYJ,EDENJPERGWET,NLEDJPERGWET,VAROOO59,C,N,S,ADJC,ADJN,ADJS,ADJCONC1,ADJCONC2,CLASSLOC$,VAR00069,ESTGPROREG,RESGPROREG,VAR00077,REQNLTAGKJ,ESTNLTAGKJ,NLTAGKJCON,REQNLPROKJ,ESTNLPROKJ,NLPROKJCON,REQNLTOTALKJ,ESTNLTOTALKJ,NLTOTALKJCON,VAR00087,ESTTAGKJ,ESTPROKJ,ESTTOTALKJ,VAR00091,ENDURANCE,VAR00093,BMPROKJCON
2002,BM,Nov,BM02,123,,,L,142,4.955827058,41.2453,3.719537167,9.5001,2.251302325,,76.97,9.8,90.2,35.68,2.37,4.27,6.64,83.52,,23.68,4.94,42.7,66.38,3.16,1.6,3.75,4.2,,0.224984516,0.046973309,0.405616789,0.630601304,7.934829324,-1.491723698,-3.058175738,-0.902346435,-0.461081463,2.071261844,,8.902637285,16.05025633,24.95289362,159.4900694,184.442963,2.186347557,2.77572482,3.216989792,5.07198166,5.217340272,24.9528936,,4.83,8.7,13.53,86.47,,184442.963,4471.854078,8.405558384,,-15.81,14.99,16.45,-16.11,13.97,16.3,2.681128875,1.185241125,LB,,1.997878291,0.073383553,,2,1.663685252,0.522662305,2,5.05629978,0.01568188,2,5.24695965,-0.029619378,,5.278728488,157.0084742,189.9877602,,0.050157265,,1
2001,LB,MidSept,T,54,,,L,142,4.955827058,39.6021,3.678882147,8.6212,2.154224286,,78.23,15.8,84.2,6.67,0.13,1.77,1.9,82.32,,1.26,3.44,17.7,18.97,0.23,1.23,2.87,2.94,,0.010904197,0.029621822,0.15260288,0.163507077,7.096603868,-4.518607553,-3.519243962,-1.879916287,-1.810899008,1.959616341,,0.43147906,6.038495961,6.469975022,142.6417377,149.1117128,-0.840536297,1.798154968,1.867172248,4.960336156,5.004695775,6.4699751,,0.29,4.05,4.34,95.66,,149111.7128,3765.247621,8.233568907,,-15.81,13.72,15.28,-16.11,12.7,15.13,1.75551352,1.113064621,LB,,1.997878291,-0.03826195,,2,1.663685252,-2.504221549,2,5.05629978,-0.095963624,2,5.24695965,-0.242263875,,5.278728488,157.0084742,189.9877602,,0.002593474,,1
2001,MB,MidSept,T,72,,,L,142,4.955827058,41.432,3.724053529,8.8533,2.180790271,,78.63,11.8,88.2,24.1,0.31,0.96,1.27,86.93,,3.06,1.12,9.64,12.7,1.12,0.11,2.27,2.54,,0.027086797,0.009914183,0.085320319,0.112407116,7.695920932,-3.608708882,-4.613788922,-2.461342641,-2.185628033,2.040690439,,1.07182454,3.376125042,4.447949582,154.6880107,159.1359603,0.069362374,1.216728615,1.492443222,5.041410254,5.069758933,4.4479496,,0.67,2.12,2.8,97.2,,159135.9603,3840.894968,8.253460683,,-17.88,15.64,17.22,-18.18,14.62,17.07,1.641711694,0.352445205,LBC,,1.997878291,0.042812148,,2,1.663685252,-1.594322878,2,5.05629978,-0.014889526,2,5.24695965,-0.177200717,,5.278728488,157.0084742,189.9877602,,0.006329278,,1
2002,BM,Nov,BM02,109,,,L,143,4.96284463,51.9941,3.951130251,13.1846,2.579049482,,74.64,9.1,90.9,37.51,3.89,6.49,10.38,80.56,,38.95,17.91,64.89,103.84,3.66,2.89,4.17,4.64,,0.513516276,0.236178727,0.85553831,1.369054586,10.62097961,-0.666473553,-1.443166442,-0.156024406,0.314120419,2.362831254,,20.31983906,33.85365093,54.17348998,213.4816902,267.6551802,3.011597702,3.52204685,3.992191674,5.363551069,5.589699511,54.17349,,7.59,12.65,20.24,79.76,,267655.1802,5147.799081,8.546324539,,-15.81,15.04,15.89,-16.11,14.02,15.74,2.632034772,1.001363582,LB,,2.019234567,0.343596687,,2,1.721467939,1.290129763,2,5.079843734,0.283707335,2,5.271766767,0.317932744,,5.592732231,160.7489344,194.7597538,,0.092011669,,1
2001,LB,MidSept,T,46,,,L,143,4.96284463,38.1325,3.641066937,8.0083,2.080478504,,79,15.7,84.3,2.33,0.11,4.44,4.55,79.79,,1.06,2.32,44.43,45.49,0.06,0.84,3.79,3.82,,0.008502942,0.018555724,0.355826129,0.364329072,6.389782167,-4.767343009,-3.986976953,-1.033313068,-1.009697777,1.854700178,,0.336461431,14.08003994,14.41650137,128.4346216,142.8511229,-1.089271754,2.644758187,2.668373479,4.855419993,4.96180299,14.4165013,,0.24,9.86,10.09,89.91,,142851.1229,3746.177746,8.228491331,,-16.38,14.57,15,-16.68,13.55,14.85,1.8077499,0.578772781,LB,,2.019234567,-0.164534389,,2,1.721467939,-2.810739693,2,5.079843734,-0.224423741,2,5.271766767,-0.309963777,,5.592732231,160.7489344,194.7597538,,0.002124266,,1
2001,LB,MidSept,T,22,,,L,143,4.96284463,47.5068,3.860872859,10.174,2.319835446,,78.58,12.7,87.3,15.98,0.42,2.21,2.63,84.69,,4.2,2.92,22.09,26.3,1.44,1.07,3.1,3.27,,0.042753131,0.029713812,0.224789103,0.267542234,8.61611119,-3.152312854,-3.516143285,-1.492592636,-1.318477842,2.153633845,,1.691741381,8.894904806,10.58664619,173.1838349,183.7704811,0.525758401,2.185478619,2.359593413,5.15435366,5.213687594,10.5866462,,0.92,4.84,5.76,94.24,,183770.4811,3868.298456,8.260570014,,-15.57,14.34,14.12,-15.87,13.32,13.97,2.147586729,0.722371671,LB,,2.019234567,0.134399278,,2,1.721467939,-1.195709538,2,5.079843734,0.074509926,2,5.271766767,-0.058079173,,5.592732231,160.7489344,194.7597538,,0.009105562,,1
2001,MB,MidSept,T,94,,,L,143,4.96284463,38.7648,3.657512618,8.3366,2.120655459,,78.49,14,86,6.17,0.15,2.22,2.37,83.63,,1.46,4.38,22.21,23.68,0.38,1.48,3.1,3.16,,0.012182457,0.036551272,0.185193238,0.197375695,6.972268044,-4.407758308,-3.309039288,-1.686355471,-1.622646287,1.941940573,,0.482059826,7.328096413,7.810156238,140.1425877,147.9527439,-0.729687053,1.991715784,2.055424969,4.942660388,4.996892925,7.8101562,,0.33,4.95,5.28,94.72,,147952.7439,3816.677602,8.247135585,,-15.38,14.99,15.56,-15.68,13.97,15.41,2.876016471,1.103692725,LB,,2.019234567,-0.077293994,,2,1.721467939,-2.451154992,2,5.079843734,-0.137183346,2,5.271766767,-0.274873842,,5.592732231,160.7489344,194.7597538,,0.002963072,,1
2001,MB,MidSept,T,109,,,L,143,4.96284463,40.5795,3.703263013,8.307,2.117098533,,79.53,14.5,85.5,17.06,0.55,2.67,3.21,82.32,,5.48,4.16,26.66,32.14,1.7,1.43,3.28,3.47,,0.045561043,0.03456951,0.221426217,0.26698726,6.838021966,-3.088702253,-3.364783192,-1.507665849,-1.320554336,1.922498504,,1.802850463,8.761835425,10.56468589,137.4442415,148.0089274,0.589369003,2.170405406,2.357516919,4.923218319,4.997272592,10.5646859,,1.22,5.92,7.14,92.86,,148008.9274,3647.381742,8.201764858,,-15.52,14.75,16.56,-15.82,13.73,16.41,2.774115526,1.404138525,LB,,2.019234567,-0.096736063,,2,1.721467939,-1.132098936,2,5.079843734,-0.156625415,2,5.271766767,-0.274494175,,5.592732231,160.7489344,194.7597538,,0.011107872,,1
2000,LBC,Nov,DC,3,11,1,L,143,4.96284463,49.56,3.903184057,11.36,2.430397664,,77.07,10.5,89.5,50.47,6.59,6.47,13.05,76.49,,65.88,0.11,64.66,130.54,4.19,-2.17,4.17,4.87,,0.74862982,0.001291065,0.734724385,1.483354206,8.69228965,-0.28951065,-6.65228781,-0.308259836,0.394305879,2.162436386,,29.62328199,29.07304393,58.69632591,174.715022,233.4113479,3.388560606,3.369811419,4.072377134,5.163156201,5.452802339,58.6963259,,12.69,12.46,25.15,74.85,,233411.3479,4709.672072,8.457373561,,-17.66,16.61,14.47,-17.96,15.59,14.32,1.999729168,-0.628845238,LBC,,2.019234567,0.143201819,,2,1.721467939,1.667092667,2,5.079843734,0.083312467,2,5.271766767,0.181035572,,5.592732231,160.7489344,194.7597538,,0.148143148,,1
1999,LBC,Oct,DC,2,16,3,L,143,4.96284463,52.19,3.954890906,11.81,2.46894663,,77.37,14.1,85.9,33.74,2.63,5.17,7.8,78.06,,26.31,8.54,51.67,77.98,3.27,2.14,3.94,4.36,,0.310673687,0.10081089,0.610221831,0.920895518,9.21866634,-1.169012156,-2.294508896,-0.493932731,-0.082408694,2.221230379,,12.29335779,24.14647785,36.43983564,185.2951934,221.7350291,2.5090591,3.184138525,3.595662562,5.221950194,5.401483106,36.4398357,,5.54,10.89,16.43,83.57,,221735.0291,4248.611403,8.35434748,,-17.2,14.26,16.8,-17.5,13.24,16.65,1.259397616,0.839050383,LBC,,2.019234567,0.201995812,,2,1.721467939,0.787591161,2,5.079843734,0.14210646,2,5.271766767,0.129716339,,5.592732231,160.7489344,194.7597538,,0.059906122,,1
2002,BM,Nov,BM02,166,,,L,144,4.9698133,45.5375,3.818536162,10.3525,2.337228036,,77.27,10.5,89.5,27.12,1.6,4.3,5.9,83.57,,16,7.14,43.01,59.01,2.77,1.97,3.76,4.08,,0.165687361,0.073945404,0.445239146,0.610926507,8.652025687,-1.797652633,-2.604428237,-0.809143734,-0.49277861,2.157793477,,6.556248878,17.61811301,24.17436189,173.9057163,198.0800782,1.880418622,2.868927521,3.185292645,5.158513292,5.288671384,24.1743619,,3.31,8.89,12.2,87.8,,198080.0782,4349.823293,8.377890501,,-16.28,13.87,16.19,-16.58,12.85,16.04,1.626103837,1.150430401,LB,,2.040442022,0.117351455,,2,1.778847968,0.101570654,2,5.103223622,0.05528967,2,5.296401016,-0.007729632,,5.923028968,164.5515051,199.6170969,,0.034881291,,1
2002,BM,Nov,BM02,32,,,L,144,4.9698133,22.8423,3.12861408,4.7691,1.562157608,,79.12,11.5,88.5,18.29,1.18,5.29,6.47,82.05,,11.84,11.33,52.87,64.7,2.47,2.43,3.97,4.17,,0.056453193,0.054043662,0.252128624,0.308581817,3.91312842,-2.874343432,-2.917962996,-1.377815909,-1.175768263,1.364337162,,2.233852834,9.97672965,12.21058248,78.65388125,90.86446373,0.803727823,2.300255346,2.502302992,4.365056977,4.509368987,12.21058248,,2.46,10.98,13.44,86.56,,90864.46373,3977.903439,8.288510185,,-15.46,15,16.94,-15.76,13.98,16.79,3.015985975,1.491921701,LB,,2.040442022,-0.67610486,,2,1.778847968,-0.975120145,2,5.103223622,-0.738166645,2,5.296401016,-0.787032029,,5.923028968,164.5515051,199.6170969,,0.019924965,,0
2002,BM,Nov,BM02,228,,,L,144,4.9698133,47.8922,3.868952652,10.6798,2.368354107,,77.7,10.3,89.7,48.38,4.91,5.24,10.15,79.59,,49.09,10.63,52.39,101.49,3.89,2.36,3.96,4.62,,0.524316907,0.113493912,0.559524675,1.083841582,8.499949057,-0.645658992,-2.176006083,-0.58066765,0.080511751,2.14006017,,20.74722003,22.14039139,42.88761141,170.8489761,213.7365875,3.032412263,3.097403605,3.758583006,5.140779985,5.364744357,42.8876114,,9.71,10.36,20.07,79.93,,213736.5875,4462.868432,8.403546984,,-16.14,13.62,17.08,-16.44,12.6,16.93,1.701535486,1.545246607,LB,,2.040442022,0.099618148,,2,1.778847968,1.253564295,2,5.103223622,0.037556363,2,5.296401016,0.068343341,,5.923028968,164.5515051,199.6170969,,0.108114792,,1
2001,LB,MidSept,T,93,,,L,144,4.9698133,41.1321,3.716788839,8.8903,2.184960795,,78.39,13.6,86.4,24.32,0.48,1.48,1.96,84.44,,4.76,1.74,14.82,19.58,1.56,0.55,2.7,2.97,,0.042329545,0.015447778,0.131713264,0.174042809,7.506717765,-3.162269978,-4.170290081,-2.027127961,-1.748453982,2.015798322,,1.674980088,5.21189386,6.886873949,150.8850271,157.771901,0.515801278,1.650943295,1.929617274,5.016518137,5.061150325,6.8868739,,1.06,3.3,4.37,95.63,,157771.901,3835.73659,8.252116766,,-17.42,14.13,15.56,-17.72,13.11,15.41,0.844349079,0.388175716,MHC,,2.040442022,-0.0246437,,2,1.778847968,-1.26304669,2,5.103223622,-0.086705485,2,5.296401016,-0.235250691,,5.923028968,164.5515051,199.6170969,,0.009863537,,1
2002,BM,Nov,BM02,152,,,L,145,4.976733742,44.3252,3.791553364,10.2888,2.331055925,,76.79,11.6,88.4,64.78,7.81,4.25,12.06,76.33,,78.12,0.58,42.48,120.6,4.36,-0.55,3.75,4.79,,0.803776565,0.005928014,0.437069693,1.240846258,7.85308357,-0.218433953,-5.128065984,-0.827662616,0.215793613,2.060906266,,31.80543867,17.29484775,49.10028641,157.8469798,206.9472662,3.459637302,2.850408639,3.893864868,5.061626081,5.332464008,49.1002864,,15.37,8.36,23.73,76.27,,206947.2662,4668.839987,8.448665923,,-16.27,15.1,15.87,-16.57,14.08,15.72,2.324734382,0.772041862,LB,,2.061502707,-0.000596441,,2,1.835830888,1.623806414,2,5.126441704,-0.064815623,2,5.320864778,0.01159923,,6.270341933,168.4167738,204.5607051,,0.169912575,,1
2001,BM,Nov,M1,4,28,,L,145,4.976733742,28.0371,3.333528633,5.8522,1.766817659,,79.13,11.5,88.5,43.01,5.6,7.42,13.02,75.5,,55.99,25.17,74.18,130.16,4.03,3.23,4.31,4.87,,0.327636927,0.147283433,0.434113464,0.76175039,4.418364602,-1.115849215,-1.915396435,-0.834449342,-0.272136349,1.485769628,,12.96459319,17.17786976,30.14246295,88.8091285,118.9515914,2.562222041,2.843621914,3.405934907,4.486489443,4.778716616,30.1424629,,10.9,14.44,25.34,74.66,,118951.5914,4242.649611,8.352943261,,-16.82,13.68,16.91,-17.12,12.66,16.76,1.209497986,1.175635022,MB,,2.061502707,-0.575733079,,2,1.835830888,0.726391153,2,5.126441704,-0.639952261,2,5.320864778,-0.542148162,,6.270341933,168.4167738,204.5607051,,0.100889678,,0
2001,BM,Nov,M1,3,9,,L,145,4.976733742,28.503,3.350009345,5.9619,1.785389222,,79.08,11.5,88.5,56.71,5.57,4.25,9.82,78.66,,55.72,14.14,42.53,98.25,4.02,2.65,3.75,4.59,,0.332188334,0.084274285,0.253551819,0.585740153,4.689634594,-1.1020532,-2.473678503,-1.372187062,-0.534879012,1.545354668,,13.14469238,10.03304548,23.17773786,94.26165534,117.4393932,2.576018055,2.305884193,3.143192243,4.546074483,4.765922398,23.17773786,,11.19,8.54,19.74,80.26,,117439.3932,4120.246753,8.323668332,,-19.24,15.16,15.85,-19.54,14.14,15.7,0.151618099,-0.571203607,AC,,2.061502707,-0.516148039,,2,1.835830888,0.740187167,2,5.126441704,-0.580367221,2,5.320864778,-0.55494238,,6.270341933,168.4167738,204.5607051,,0.101032535,,0
2001,LBC,MidOct,DC,3,5,2,L,145,4.976733742,57.5056,4.051882334,12.8219,2.551154646,,77.7,11.2,88.8,50.8,1.96,1.9,3.87,84.91,,19.64,5.04,19.03,38.67,2.98,1.62,2.95,3.66,,0.251868579,0.064630152,0.243953275,0.495821854,10.88665798,-1.378847838,-2.739074232,-1.410778568,-0.701538581,2.387538001,,9.966439687,9.653231094,19.61967078,218.8218254,238.4414961,2.299223418,2.267292688,2.976532674,5.388257816,5.474123981,19.6196707,,4.18,4.05,8.23,91.77,,238441.4961,4146.404804,8.329996925,,-17.49,12.86,16.14,-17.79,11.84,15.99,0.114756159,0.827362282,MHC,,2.061502707,0.326035294,,2,1.835830888,0.46339253,2,5.126441704,0.261816112,2,5.320864778,0.153259203,,6.270341933,168.4167738,204.5607051,,0.045976835,,1
2001,LBC,MidOct,DC,3,5,3,L,145,4.976733742,57.6511,4.054409327,12.7212,2.543269893,,77.93,11.6,88.4,34.7,3.48,6.56,10.04,78.34,,34.84,15.64,65.56,100.4,3.55,2.75,4.18,4.61,,0.4432084,0.198931998,0.834052446,1.277260846,9.966242472,-0.81371519,-1.614792229,-0.181458994,0.244717821,2.299203629,,17.5377564,33.00345529,50.54121169,200.3214737,250.8626854,2.864356065,3.496612262,3.922789076,5.299923445,5.524905719,50.5412117,,6.99,13.16,20.15,79.85,,250862.6854,4351.394603,8.378251671,,-16.39,14.55,17.58,-16.69,13.53,17.43,2.146296418,1.380965025,LB,,2.061502707,0.237700922,,2,1.835830888,1.028525177,2,5.126441704,0.173481741,2,5.320864778,0.204040941,,6.270341933,168.4167738,204.5607051,,0.081330966,,1
1999,BM,Nov,TS,3,1,34,L,145,4.976733742,52.83,3.967079211,12.67,2.539236994,,76.02,12.7,87.3,34.07,3.43,6.63,10.06,77.2,,34.27,23.26,66.33,100.6,3.53,3.15,4.19,4.61,,0.434215942,0.294679522,0.840439157,1.274655099,9.781836182,-0.834213306,-1.221866879,-0.173830717,0.242675632,2.280527215,,17.18192483,33.25617746,50.43810229,196.6149073,247.0530095,2.843857949,3.504240538,3.920746887,5.28124703,5.509602927,50.4381022,,6.95,13.46,20.42,79.58,,247053.0095,4676.377238,8.450278995,,-17,13.75,17.53,-17.3,12.73,17.38,1.209591254,1.273349744,MB,,2.061502707,0.219024508,,2,1.835830888,1.008027061,2,5.126441704,0.154805326,2,5.320864778,0.188738149,,6.270341933,168.4167738,204.5607051,,0.079895323,,1
1999,BM,Nov,BS,3,2,30,L,145,4.976733742,52.1,3.953164949,11.78,2.466403178,,77.39,14.1,85.9,34.99,3.49,6.48,9.96,75.94,,34.86,22.61,64.76,99.62,3.55,3.12,4.17,4.6,,0.410597596,0.266367247,0.762931695,1.17352929,8.945622576,-0.89014163,-1.322879296,-0.270586774,0.160015696,2.191164315,,16.24734686,30.18920715,46.43655401,179.8070138,226.2435678,2.787929625,3.407484482,3.838086951,5.19188413,5.421612152,46.436554,,7.18,13.34,20.53,79.47,,226243.5678,4342.486906,8.376202483,,-15.76,13.75,17.57,-16.06,12.73,17.42,2.135297469,1.837044414,LB,,2.061502707,0.129661608,,2,1.835830888,0.952098737,2,5.126441704,0.065442426,2,5.320864778,0.100747374,,6.270341933,168.4167738,204.5607051,,0.079308465,,1
2002,BM,Nov,BM02,12,,,L,146,4.983606622,48.8008,3.887746706,10.713,2.371457957,,78.05,8.9,91.1,16.36,0.8,4.11,4.92,86.18,,8.04,7.74,41.12,49.16,2.08,2.05,3.72,3.9,,0.086152995,0.082873828,0.440495124,0.526648119,9.232853034,-2.451630553,-2.49043597,-0.819855903,-0.64122266,2.222768105,,3.409074006,17.43039205,20.83946606,185.580346,206.419812,1.226440702,2.858215352,3.036848596,5.22348792,5.329912018,20.839466,,1.65,8.44,10.1,89.9,,206419.812,4229.844839,8.34992059,,-15.53,14.61,17.05,-15.83,13.59,16.9,2.749886759,1.584200066,LB,,2.082418649,0.140349456,,2,1.892422182,-0.66598148,2,5.149500217,0.073987703,2,5.345160409,-0.015248391,,6.63542143,172.3453335,209.5915023,,0.017728132,,1
2002,BM,Nov,BM02,121,,,L,146,4.983606622,50.3216,3.918434408,11.4616,2.439002318,,77.22,12.1,87.9,28.56,2.52,6.29,8.81,79.11,,25.17,21.84,62.95,88.11,3.23,3.08,4.14,4.48,,0.288448087,0.25034187,0.721474801,1.009922888,9.066753152,-1.24324015,-1.384927817,-0.326457827,0.00987398,2.204614223,,11.4138908,28.54875788,39.96264868,182.2417384,222.204387,2.434831105,3.351613428,3.687945235,5.205334039,5.403597621,39.9626486,,5.14,12.85,17.98,82.02,,222204.387,4415.686047,8.392918491,,-16.09,13.85,17.19,-16.39,12.83,17.04,1.896169939,1.552418748,LB,,2.082418649,0.122195574,,2,1.892422182,0.542408923,2,5.149500217,0.055833822,2,5.345160409,0.058437212,,6.63542143,172.3453335,209.5915023,,0.056741938,,1
2002,BM,Nov,BM02,49,,,L,146,4.983606622,44.0739,3.785867771,10.2301,2.325334355,,76.79,9.3,90.7,34.45,1.69,3.22,4.91,85.75,,16.9,4.66,32.16,49.06,2.83,1.54,3.47,3.89,,0.172899641,0.047638962,0.328967342,0.501866983,8.77270233,-1.755043963,-3.044104332,-1.111796797,-0.689420168,2.171644892,,6.84163879,13.01723773,19.85887652,176.3313168,196.1901934,1.923027292,2.566274458,2.988651087,5.172364707,5.279084563,19.8588766,,3.49,6.64,10.12,89.88,,196190.1934,4451.391717,8.400972072,,-17.61,15,17.52,-17.91,13.98,17.37,1.503073281,0.711970994,LB,,2.082418649,0.089226243,,2,1.892422182,0.03060511,2,5.149500217,0.02286449,2,5.345160409,-0.066075846,,6.63542143,172.3453335,209.5915023,,0.036689419,,1
2001,LB,MidSept,T,44,,,L,146,4.983606622,44.2189,3.789152299,9.6529,2.267258388,,78.17,12.5,87.5,6.1,0.2,3.04,3.24,84.23,,1.98,3.6,30.4,32.38,0.68,1.28,3.41,3.48,,0.01907589,0.034794481,0.293473503,0.312549394,8.130193256,-3.959330037,-3.358296503,-1.225967922,-1.162992763,2.095584694,,0.754832973,11.61274653,12.3675795,163.4168844,175.784464,-0.281258782,2.452103334,2.515078492,5.096304509,5.169258608,12.3675796,,0.43,6.61,7.04,92.96,,175784.464,3975.324217,8.287861588,,-15.58,14.2,15.48,-15.88,13.18,15.33,2.245115574,1.1694518,LB,,2.082418649,0.013166045,,2,1.892422182,-2.173680964,2,5.149500217,-0.053195708,2,5.345160409,-0.175901801,,6.63542143,172.3453335,209.5915023,,0.004207715,,1
2001,LB,MidSept,T,57,,,L,146,4.983606622,44.3051,3.791099795,9.9453,2.297100078,,77.55,12.5,87.5,45.87,2.97,3.51,6.48,80.98,,29.74,0,35.08,64.82,3.39,,3.56,4.17,,0.295734526,0,0.348924413,0.644658938,8.054033919,-1.2182931,,-1.052899963,-0.43903388,2.086173074,,11.70221518,13.80693901,25.50915419,161.8860818,187.395236,2.459778155,2.625171293,3.239037376,5.086892889,5.233219948,25.5091542,,6.24,7.37,13.61,86.39,,187395.236,4229.653832,8.349875432,,-15.87,13.28,16.66,-16.17,12.26,16.51,1.646877231,1.61642877,LB,,2.082418649,0.003754425,,2,1.892422182,0.567355973,2,5.149500217,-0.062607328,2,5.345160409,-0.111940461,,6.63542143,172.3453335,209.5915023,,0.06394748,,1
2001,LB,MidSept,T,53,,,L,146,4.983606622,43.3224,3.768669822,9.3461,2.234959144,,78.43,14.6,85.4,21.4,0.26,0.95,1.2,84.22,,2.58,1.09,9.46,12.04,0.95,0.08,2.25,2.49,,0.024080064,0.010173802,0.088450527,0.112530591,7.87083073,-3.726370989,-4.587939295,-2.425311902,-2.184530173,2.063163613,,0.952848144,3.499987346,4.452835489,158.2036977,162.6565332,-0.048299733,1.252759353,1.493541082,5.063883429,5.091640819,4.4528355,,0.59,2.15,2.74,97.26,,162656.5332,3754.559609,8.230726276,,-15.8,12.71,16.32,-16.1,11.69,16.17,1.305392752,1.673222878,LB,,2.082418649,-0.019255036,,2,1.892422182,-1.940721915,2,5.149500217,-0.085616788,2,5.345160409,-0.25351959,,6.63542143,172.3453335,209.5915023,,0.005427136,,1
2001,LBC,MidOct,DC,3,5,7,L,146,4.983606622,64.0195,4.159187724,14.6328,2.683265584,,77.14,12.6,87.4,53.96,6.34,5.41,11.74,75.7,,63.37,12.03,54.06,117.43,4.15,2.49,3.99,4.77,,0.927261071,0.176034688,0.791005789,1.71826686,11.07632323,-0.075520123,-1.737074211,-0.234449993,0.541316143,2.404809787,,36.6917206,31.30009905,67.99181965,222.6340968,290.6259165,3.602551133,3.443621262,4.219387399,5.405529602,5.67203693,67.9918197,,12.63,10.77,23.39,76.61,,290625.9165,4539.646772,8.420604484,,-17.4,12.93,16.59,-17.7,11.91,16.44,0.283740864,0.984870479,MHC,,2.082418649,0.322391138,,2,1.892422182,1.710128951,2,5.149500217,0.256029385,2,5.345160409,0.326876521,,6.63542143,172.3453335,209.5915023,,0.154994779,,1
2001,MB,MidSept,T,67,,,L,146,4.983606622,35.5522,3.571002039,7.601,2.028279818,,78.62,15.6,84.4,6.81,0.14,1.91,2.05,82.36,,1.4,1.1,19.15,20.55,0.34,0.09,2.95,3.02,,0.010641628,0.008343979,0.145545263,0.156186891,6.259871502,-4.542981799,-4.786215104,-1.927268155,-1.85670197,1.834159658,,0.42108922,5.759226054,6.180315274,125.8234172,132.0037325,-0.864910544,1.7508031,1.821369285,4.834879473,4.882830198,6.1803153,,0.32,4.36,4.68,95.32,,132003.7325,3712.955387,8.219583439,,-16.28,14.63,17.93,-16.58,13.61,17.78,2.330033987,1.51725778,LB,,2.082418649,-0.248258991,,2,1.892422182,-2.757332726,2,5.149500217,-0.314620744,2,5.345160409,-0.462330211,,6.63542143,172.3453335,209.5915023,,0.002752713,,0
2001,MB,MidSept,T,97,,,L,146,4.983606622,45.6692,3.82142411,9.777,2.280032689,,78.59,11,89,10.22,0.62,5.49,6.11,82.84,,6.24,6,54.88,61.12,1.83,1.79,4.01,4.11,,0.061052582,0.058619516,0.536551911,0.597604492,8.099373463,-2.796019793,-2.836687599,-0.622591964,-0.514826128,2.091786708,,2.415850653,21.2313591,23.64720975,162.7974066,186.4446164,0.882051462,3.055479292,3.163245127,5.092506524,5.228134232,23.6472098,,1.3,11.39,12.68,87.32,,186444.6164,4082.502352,8.314465401,,-17.84,16.1,16.93,-18.14,15.08,16.78,1.903441089,0.172207156,LBC,,2.082418649,0.009368059,,2,1.892422182,-1.01037072,2,5.149500217,-0.056993693,2,5.345160409,-0.117026177,,6.63542143,172.3453335,209.5915023,,0.013352634,,1
2000,LBC,Nov,DC,3,9,1,L,146,4.983606622,49.77,3.907412393,11.53,2.445073749,,76.83,10.6,89.4,61.19,11.05,7.01,18.06,71.32,,110.51,22.22,70.08,180.59,4.71,3.1,4.25,5.2,,1.274334569,0.256239659,0.808103877,2.082438446,8.224446164,0.242424136,-1.361642105,-0.213064668,0.733539537,2.107110959,,50.4254189,31.97667042,82.40208932,165.3113679,247.7134572,3.920495391,3.465006588,4.411610792,5.107830774,5.512272664,82.4020893,,20.36,12.91,33.27,66.73,,247713.4572,4977.164099,8.51261555,,-17.35,15.77,13.86,-17.65,14.75,13.71,1.642372959,-0.485463206,LBC,,2.082418649,0.02469231,,2,1.892422182,2.028073209,2,5.149500217,-0.041669443,2,5.345160409,0.167112255,,6.63542143,172.3453335,209.5915023,,0.249687764,,1
2000,LBC,Nov,DC,3,11,4,L,146,4.983606622,51.17,3.935153423,13.37,2.593133055,,73.87,11.8,88.2,67.06,8.73,4.29,13.01,75.16,,87.25,10.52,42.86,130.11,4.47,2.35,3.76,4.87,,1.166700713,0.140656048,0.573081091,1.739781804,10.04979844,0.154179862,-1.961437744,-0.556728052,0.553759705,2.307552578,,46.16634721,22.67681878,68.84316599,202.0009486,270.8441146,3.832251117,3.121343203,4.231830961,5.308272393,5.601543432,68.843166,,17.05,8.37,25.42,74.58,,270844.1146,5293.025495,8.574145289,,-16.6,14.57,15.9,-16.9,13.55,15.75,1.768189321,0.758692359,LB,,2.082418649,0.225133929,,2,1.892422182,1.939828935,2,5.149500217,0.158772176,2,5.345160409,0.256383023,,6.63542143,172.3453335,209.5915023,,0.207111966,,1
